D[-]			D_dot[1/s]		p[-]			p_dot[1/s]		Mises[MPa]		Hydro[MPa]		teq[-]			eeq[-]			V[mm^3]			Sig_tri[-]
0.0000000000e+00	0.0000000000e+00	3.9705865762e-02	6.9367593372e-02	3.5148255171e+02	-1.0436168367e+02	4.1037867179e-02	1.4877366563e-03	2.1230178675e-04	-3.0896579933e-01
0.0000000000e+00	0.0000000000e+00	4.1206320757e-02	6.9387820981e-02	3.5203862963e+02	-1.0445728891e+02	4.2542271101e-02	1.4897198452e-03	2.1230190466e-04	-3.0875522152e-01
0.0000000000e+00	0.0000000000e+00	4.2707206227e-02	6.9407763518e-02	3.5257557249e+02	-1.0454889553e+02	4.4047060851e-02	1.4916152344e-03	2.1230201762e-04	-3.0854966752e-01
0.0000000000e+00	0.0000000000e+00	4.4208514869e-02	6.9427373671e-02	3.5309506533e+02	-1.0463691868e+02	4.5552234831e-02	1.4934301541e-03	2.1230212612e-04	-3.0834901205e-01
0.0000000000e+00	0.0000000000e+00	4.5710244404e-02	6.9446880527e-02	3.5359826850e+02	-1.0472170866e+02	4.7057795826e-02	1.4951704825e-03	2.1230223058e-04	-3.0815344241e-01
0.0000000000e+00	0.0000000000e+00	4.7212394472e-02	6.9466373135e-02	3.5408673181e+02	-1.0480358634e+02	4.8563746717e-02	1.4968423018e-03	2.1230233144e-04	-3.0796276421e-01
0.0000000000e+00	0.0000000000e+00	4.8714969741e-02	6.9486080735e-02	3.5456173098e+02	-1.0488283085e+02	5.0070095489e-02	1.4984515687e-03	2.1230242905e-04	-3.0777686638e-01
0.0000000000e+00	0.0000000000e+00	5.0217976101e-02	6.9506059080e-02	3.5502413104e+02	-1.0495968436e+02	5.1576851765e-02	1.5000032702e-03	2.1230252371e-04	-3.0759586554e-01
0.0000000000e+00	0.0000000000e+00	5.1721414479e-02	6.9526082026e-02	3.5547522612e+02	-1.0503438341e+02	5.3084019146e-02	1.5015022175e-03	2.1230261569e-04	-3.0741924492e-01
0.0000000000e+00	0.0000000000e+00	5.3225283944e-02	6.9546061371e-02	3.5591614958e+02	-1.0510712936e+02	5.4591599408e-02	1.5029527498e-03	2.1230270523e-04	-3.0724632308e-01
0.0000000000e+00	0.0000000000e+00	5.4729585435e-02	6.9566077621e-02	3.5634735011e+02	-1.0517805608e+02	5.6099596872e-02	1.5043580586e-03	2.1230279249e-04	-3.0707681603e-01
0.0000000000e+00	0.0000000000e+00	5.6234322204e-02	6.9586232815e-02	3.5676878793e+02	-1.0524722514e+02	5.7608017579e-02	1.5057188086e-03	2.1230287761e-04	-3.0691063730e-01
0.0000000000e+00	0.0000000000e+00	5.7739497122e-02	6.9606524146e-02	3.5718106729e+02	-1.0531477482e+02	5.9116864911e-02	1.5070359931e-03	2.1230296074e-04	-3.0674789937e-01
0.0000000000e+00	0.0000000000e+00	5.9245112658e-02	6.9626941446e-02	3.5758507186e+02	-1.0538087220e+02	6.0626141907e-02	1.5083122782e-03	2.1230304207e-04	-3.0658842422e-01
0.0000000000e+00	0.0000000000e+00	6.0751170931e-02	6.9647465101e-02	3.5798168592e+02	-1.0544565971e+02	6.2135851170e-02	1.5095504801e-03	2.1230312179e-04	-3.0643187211e-01
0.0000000000e+00	0.0000000000e+00	6.2257677574e-02	6.9668253464e-02	3.5837161962e+02	-1.0550928236e+02	6.3645999012e-02	1.5107529286e-03	2.1230320007e-04	-3.0627826958e-01
0.0000000000e+00	0.0000000000e+00	6.3764647004e-02	6.9689698050e-02	3.5875459379e+02	-1.0557179288e+02	6.5156602103e-02	1.5119194345e-03	2.1230327699e-04	-3.0612782324e-01
0.0000000000e+00	0.0000000000e+00	6.5272096007e-02	6.9711915102e-02	3.5913094061e+02	-1.0563328782e+02	6.6667677647e-02	1.5130502205e-03	2.1230335267e-04	-3.0598097077e-01
0.0000000000e+00	0.0000000000e+00	6.6780036979e-02	6.9734702502e-02	3.5950141977e+02	-1.0569385811e+02	6.8179238579e-02	1.5141472291e-03	2.1230342718e-04	-3.0583771330e-01
0.0000000000e+00	0.0000000000e+00	6.8288474645e-02	6.9757710052e-02	3.5986653418e+02	-1.0575356877e+02	6.9691290679e-02	1.5152136774e-03	2.1230350063e-04	-3.0569788591e-01
0.0000000000e+00	0.0000000000e+00	6.9797416613e-02	6.9781068410e-02	3.6022610561e+02	-1.0581243590e+02	7.1203843377e-02	1.5162516001e-03	2.1230357305e-04	-3.0556149218e-01
0.0000000000e+00	0.0000000000e+00	7.1306879130e-02	6.9805194195e-02	3.6058021648e+02	-1.0587054909e+02	7.2716912492e-02	1.5172626634e-03	2.1230364452e-04	-3.0542855385e-01
0.0000000000e+00	0.0000000000e+00	7.2816878993e-02	6.9830098364e-02	3.6092911057e+02	-1.0592797665e+02	7.4230515959e-02	1.5182480665e-03	2.1230371515e-04	-3.0529869976e-01
0.0000000000e+00	0.0000000000e+00	7.4327429034e-02	6.9855596002e-02	3.6127306879e+02	-1.0598477568e+02	7.5744667585e-02	1.5192079507e-03	2.1230378500e-04	-3.0517181999e-01
0.0000000000e+00	0.0000000000e+00	7.5838532509e-02	6.9881252870e-02	3.6161269118e+02	-1.0604099509e+02	7.7259369711e-02	1.5201444423e-03	2.1230385410e-04	-3.0504811483e-01
3.5316515581e-08	1.6331797639e-06	7.7350191166e-02	6.9907002472e-02	3.6194912300e+02	-1.0609679168e+02	7.8774623472e-02	1.5210614386e-03	2.1230392265e-04	-3.0492786676e-01
9.4955624020e-07	4.2278171707e-05	7.8862416479e-02	6.9933240538e-02	3.6228133039e+02	-1.0615183791e+02	8.0290444366e-02	1.5219592074e-03	2.1230399055e-04	-3.0481083760e-01
2.8489420406e-06	5.8555999215e-05	8.1128150052e-02	6.9849529756e-02	3.6272061255e+02	-1.0622519357e+02	8.2563310376e-02	1.5249175490e-03	2.1230501354e-04	-3.0466239149e-01
7.0854036415e-06	1.3060564639e-04	8.3398656037e-02	6.9999908921e-02	3.6321261920e+02	-1.0630873849e+02	8.4839336563e-02	1.5262529729e-03	2.1230512045e-04	-3.0449995039e-01
1.3063583049e-05	1.8430018903e-04	8.5670718229e-02	7.0048102438e-02	3.6368362503e+02	-1.0638731449e+02	8.7116850182e-02	1.5274920792e-03	2.1230521594e-04	-3.0434225657e-01
2.1478345315e-05	2.5941383725e-04	8.7944273288e-02	7.0094219085e-02	3.6414467308e+02	-1.0646406072e+02	8.9395851381e-02	1.5286886281e-03	2.1230530979e-04	-3.0418874401e-01
3.7323603856e-05	4.8847117698e-04	9.0219408208e-02	7.0142946299e-02	3.6459156854e+02	-1.0653718243e+02	9.1676429144e-02	1.5298431541e-03	2.1230540201e-04	-3.0403911443e-01
7.1340387136e-05	1.0486325215e-03	9.2496340964e-02	7.0198255213e-02	3.6501125734e+02	-1.0660281099e+02	9.3958808855e-02	1.5309419035e-03	2.1230549168e-04	-3.0389692605e-01
1.3627015401e-04	2.0015186124e-03	9.4775370747e-02	7.0262600551e-02	3.6538494308e+02	-1.0665537974e+02	9.6243281415e-02	1.5319547206e-03	2.1230557648e-04	-3.0376432164e-01
2.4066393750e-04	3.2178698012e-03	9.7056854191e-02	7.0337652406e-02	3.6569460813e+02	-1.0668915434e+02	9.8530184262e-02	1.5328388008e-03	2.1230565478e-04	-3.0364098357e-01
3.0172875382e-04	3.7657578669e-03	9.8203333812e-02	7.0704208422e-02	3.6591121148e+02	-1.0671511445e+02	9.9676894198e-02	1.5310880331e-03	2.1230443688e-04	-3.0355432440e-01
3.7331842184e-04	4.4129543686e-03	9.9346064534e-02	7.0460799799e-02	3.6600009196e+02	-1.0671105176e+02	1.0082207253e-01	1.5313067595e-03	2.1230444957e-04	-3.0349388277e-01
4.3325438196e-04	4.9263038787e-03	1.0020412125e-01	7.0545736417e-02	3.6609277364e+02	-1.0671403837e+02	1.0168170511e-01	1.5312404650e-03	2.1230428494e-04	-3.0344500142e-01
5.3789326430e-04	5.7317879219e-03	1.0148993027e-01	7.0468964854e-02	3.6615468039e+02	-1.0669996004e+02	1.0297093971e-01	1.5319873907e-03	2.1230460779e-04	-3.0339156381e-01
6.6245394216e-04	6.8228526097e-03	1.0277793040e-01	7.0590751045e-02	3.6621543113e+02	-1.0668110398e+02	1.0426179069e-01	1.5322309654e-03	2.1230463889e-04	-3.0333353487e-01
7.3034510747e-04	7.4402119072e-03	1.0342389536e-01	7.0815282202e-02	3.6627270826e+02	-1.0667466567e+02	1.0490835896e-01	1.5317011717e-03	2.1230424304e-04	-3.0329373249e-01
8.0271612555e-04	7.9260023312e-03	1.0406883441e-01	7.0692907387e-02	3.6626259604e+02	-1.0665109914e+02	1.0555456521e-01	1.5317231383e-03	2.1230424793e-04	-3.0326775125e-01
9.2365278471e-04	8.8247391966e-03	1.0503613006e-01	7.0678657390e-02	3.6621239103e+02	-1.0660921549e+02	1.0652420928e-01	1.5320436231e-03	2.1230444941e-04	-3.0326041533e-01
1.0600726877e-03	9.9466624576e-03	1.0600495891e-01	7.0788182970e-02	3.6613731340e+02	-1.0655639638e+02	1.0749506024e-01	1.5321076420e-03	2.1230450960e-04	-3.0328920994e-01
1.1329142365e-03	1.0620263069e-02	1.0649061783e-01	7.0975960004e-02	3.6611475157e+02	-1.0653043084e+02	1.0798125343e-01	1.5318053778e-03	2.1230430703e-04	-3.0330570854e-01
1.2093084214e-03	1.1119754712e-02	1.0697587052e-01	7.0901622649e-02	3.6603260962e+02	-1.0648783905e+02	1.0846742128e-01	1.5318099325e-03	2.1230435665e-04	-3.0333913864e-01
1.2681095786e-03	1.1409128206e-02	1.0734007370e-01	7.0952715321e-02	3.6597895625e+02	-1.0645749347e+02	1.0883227849e-01	1.5318083913e-03	2.1230436463e-04	-3.0336919395e-01
1.3614513770e-03	1.2044175610e-02	1.0788654836e-01	7.0957023536e-02	3.6582298354e+02	-1.0639019840e+02	1.0937991837e-01	1.5319375393e-03	2.1230452884e-04	-3.0345731174e-01
1.4120133016e-03	1.3033087604e-02	1.0816056177e-01	7.1154533299e-02	3.6572005843e+02	-1.0634533041e+02	1.0965423014e-01	1.5318295478e-03	2.1230451340e-04	-3.0347959571e-01
1.4660533285e-03	1.3883734658e-02	1.0843495395e-01	7.1225341640e-02	3.6552050787e+02	-1.0626852800e+02	1.0992886227e-01	1.5316813201e-03	2.1230459107e-04	-3.0342292598e-01
1.5202922002e-03	1.3929669119e-02	1.0870921172e-01	7.1188252274e-02	3.6534384766e+02	-1.0620086770e+02	1.1020350702e-01	1.5316447650e-03	2.1230468016e-04	-3.0330766895e-01
1.5753553947e-03	1.4137338693e-02	1.0898348846e-01	7.1190204689e-02	3.6517066780e+02	-1.0613350748e+02	1.1047821165e-01	1.5316643517e-03	2.1230477403e-04	-3.0284552480e-01
1.6572256247e-03	1.4063146572e-02	1.0939399089e-01	7.1053842344e-02	3.6503016977e+02	-1.0607778806e+02	1.1088975991e-01	1.5320416731e-03	2.1230491949e-04	-3.0289400241e-01
1.7191269763e-03	1.4188173185e-02	1.0970213155e-01	7.1120887149e-02	3.6493965462e+02	-1.0603787284e+02	1.1119857825e-01	1.5323291475e-03	2.1230497014e-04	-3.0294470247e-01
1.8103385000e-03	1.3902218514e-02	1.1016399050e-01	7.1049193650e-02	3.6480017583e+02	-1.0597889606e+02	1.1166175493e-01	1.5329006057e-03	2.1230518819e-04	-3.0270945144e-01
1.8819562289e-03	1.4545256480e-02	1.1051079540e-01	7.1129081734e-02	3.6469249522e+02	-1.0593112807e+02	1.1200943754e-01	1.5332833597e-03	2.1230530337e-04	-3.0277415585e-01
1.9965325438e-03	1.5469905014e-02	1.1103107298e-01	7.1111637344e-02	3.6442749632e+02	-1.0582848335e+02	1.1253123630e-01	1.5339525462e-03	2.1230565659e-04	-3.0292080290e-01
2.0265036535e-03	1.6155737033e-02	1.1116159345e-01	7.1355492399e-02	3.6437283428e+02	-1.0580366543e+02	1.1266196715e-01	1.5340561906e-03	2.1230565830e-04	-3.0295531805e-01
2.0577000535e-03	1.6703934846e-02	1.1129213128e-01	7.1301696481e-02	3.6424373569e+02	-1.0575475585e+02	1.1279277337e-01	1.5341562964e-03	2.1230578098e-04	-3.0299897653e-01
2.0823254056e-03	1.7505338377e-02	1.1139027070e-01	7.1433219994e-02	3.6411484042e+02	-1.0570600742e+02	1.1289104362e-01	1.5341961676e-03	2.1230588942e-04	-3.0304434095e-01
2.1209120936e-03	1.8182017956e-02	1.1153776966e-01	7.1518864096e-02	3.6385836211e+02	-1.0560994185e+02	1.1303870805e-01	1.5341992483e-03	2.1230609854e-04	-3.0306911774e-01
2.1499942226e-03	1.8202860872e-02	1.1164843681e-01	7.1517722734e-02	3.6366372963e+02	-1.0553529248e+02	1.1314953244e-01	1.5342557271e-03	2.1230627031e-04	-3.0288531199e-01
2.1913496130e-03	1.7220646155e-02	1.1181382042e-01	7.1247356207e-02	3.6343088060e+02	-1.0545184287e+02	1.1331549357e-01	1.5345604300e-03	2.1230657243e-04	-3.0260675308e-01
2.2355818926e-03	1.8341477421e-02	1.1198016808e-01	7.1619315212e-02	3.6309445113e+02	-1.0532663556e+02	1.1348197528e-01	1.5346577174e-03	2.1230688126e-04	-3.0253759437e-01
