D[-],D_dot[1/s],p[-],p_dot[1/s],Mises[MPa],Hydro[MPa],teq[-],eeq[-],V[mm^3],Sig_tri[-],LoadState
0.0074687012,0.0349407388,0.0554582196,0.0648266779,264.14089432,-3.3589609849,0.0563045728,0.0013578454,0.0016970831,-0.0231495017,Sx
0.0075017665,0.0338518032,0.055524984,0.0668885072,263.65786276,-3.3519579838,0.0563653637,0.0013579012,0.0016970797,-0.0232059292,Sx
0.0075032978,0.0339592004,0.0555276003,0.0570668783,263.63462978,-3.3516147985,0.0563681897,0.0013579039,0.0016970795,-0.0232152741,Sx
0.0075040706,0.0338902136,0.0555290109,0.0609411464,263.62371735,-3.3514552063,0.0563696241,0.0013579069,0.0016970794,-0.0232196939,Sx
0.0075044612,0.0338911754,0.0555297768,0.0652374881,263.61810405,-3.3513684927,0.0563703634,0.0013579088,0.0016970794,-0.0232215208,Sx
0.0075046053,0.0339029655,0.0555300746,0.0689436482,263.61587354,-3.3513316116,0.0563706456,0.0013579093,0.0016970794,-0.0232225995,Sx
0.0075047505,0.0339092003,0.0555303779,0.0694953819,263.61371029,-3.35129709,0.056370924,0.0013579099,0.0016970794,-0.0232234829,Sx
0.0075048962,0.0339067648,0.0555306767,0.0681873909,263.61164784,-3.3512667373,0.0563711951,0.0013579104,0.0016970793,-0.0232242214,Sx
0.0075051148,0.0339039,0.0555311186,0.0671773819,263.60857467,-3.3512220294,0.0563716003,0.0013579112,0.0016970793,-0.0232252828,Sx
0.0075054428,0.0339029603,0.0555317769,0.066695308,263.60398146,-3.3511556799,0.0563722072,0.0013579124,0.0016970793,-0.0232268325,Sx
0.0075059349,0.0339072351,0.0555327615,0.0665052276,263.59709536,-3.3510564891,0.0563731174,0.0013579142,0.0016970792,-0.0232291276,Sx
0.0075066733,0.0339212889,0.0555342405,0.0666050788,263.58674757,-3.3509074021,0.0563744836,0.0013579169,0.0016970792,-0.0232325533,Sx
0.0075077282,0.0323582946,0.0555364732,0.0669799384,263.57138353,-3.3506855435,0.0563765367,0.0013579215,0.0016970791,-0.0233484704,Sx
0.0075093548,0.0332110166,0.0555398513,0.0675413031,263.54836202,-3.3503545778,0.0563796218,0.0013579288,0.0016970789,-0.023356179,Sx
0.0075117972,0.0332458838,0.0555449629,0.0681303671,263.51373188,-3.349855451,0.0563842591,0.0013579394,0.0016970787,-0.0233677262,Sx
0.0075154675,0.0333078934,0.0555526935,0.0686867045,263.46151977,-3.3491002709,0.0563912345,0.0013579545,0.0016970783,-0.023385115,Sx
0.0075209898,0.033405772,0.055564371,0.0691700719,263.38254565,-3.3479529456,0.0564017391,0.0013579749,0.0016970778,-0.0234114805,Sx
0.0075293124,0.0335531774,0.0555820583,0.0698399648,263.26253236,-3.3461990169,0.05641759,0.0013580003,0.001697077,-0.0234518821,Sx
0.0075419618,0.033966863,0.0556090077,0.0709241779,263.07857551,-3.3434862949,0.0564415914,0.0013580252,0.0016970758,-0.023514805,Sx
0.007561281,0.0345376778,0.0556505435,0.0728384867,262.79049245,-3.3391895066,0.0564781769,0.0013580195,0.001697074,-0.0236159505,Sx
0.0075902846,0.0346030877,0.0557160584,0.0765794242,262.34173762,-3.3324363957,0.0565345675,0.0013579385,0.0016970713,-0.0236615719,Sx
0.0075974816,0.0344835701,0.0557309519,0.0701373632,262.23043035,-3.3307586469,0.0565489645,0.0013579249,0.0016970706,-0.0236363114,Sx
0.0076046862,0.0344570716,0.0557479994,0.0798344405,262.11950187,-3.329089291,0.0565635553,0.0013579108,0.0016970699,-0.023605883,Sx
0.0076060288,0.0343215632,0.0557509062,0.0729558912,262.0986051,-3.3287666082,0.0565663112,0.0013579079,0.0016970697,-0.0236128711,Sx
0.0076080444,0.0343260188,0.0557557538,0.0807785515,262.06732953,-3.3282895471,0.0565704616,0.0013579037,0.0016970695,-0.0236228286,Sx
0.0076110726,0.0343668866,0.0557631259,0.0818434027,262.02021976,-3.3275727947,0.0565767198,0.0013578967,0.0016970692,-0.0236376184,Sx
0.0076156231,0.0344390269,0.0557740595,0.0809863661,261.94933177,-3.32649674,0.0565861591,0.0013578847,0.0016970688,-0.0236598444,Sx
0.0076224735,0.0345582001,0.0557910988,0.0840516257,261.84200707,-3.3248622551,0.0566004793,0.0013578627,0.0016970681,-0.0236935636,Sx
0.0076250482,0.0346399054,0.0557969851,0.0776753174,261.80159455,-3.3242424199,0.0566058965,0.0013578541,0.0016970678,-0.0237066159,Sx
0.0076289188,0.0346948508,0.0558067902,0.0859354175,261.74065691,-3.3233089401,0.0566140894,0.0013578398,0.0016970675,-0.0237260126,Sx
0.0076347432,0.0347967029,0.0558218224,0.0877842347,261.64831696,-3.3218916485,0.056626521,0.0013578149,0.0016970669,-0.0237554403,Sx
0.0076352933,0.0348441082,0.0558228368,0.0633217842,261.6398775,-3.3217662036,0.0566276567,0.0013578129,0.0016970668,-0.0237576609,Sx
0.007635843,0.0348287257,0.0558240477,0.075310305,261.63141323,-3.3216389265,0.0566288109,0.001357811,0.0016970668,-0.0237599629,Sx
0.0076363886,0.0348193381,0.0558252866,0.0776180347,261.62297124,-3.3215135626,0.0566299675,0.0013578089,0.0016970667,-0.0237626534,Sx
0.0076369335,0.0348172539,0.0558266327,0.0842097159,261.61450131,-3.3213873953,0.0566311303,0.0013578068,0.0016970667,-0.0237654688,Sx
0.0076374779,0.0348217601,0.0558280106,0.0862198609,261.60598112,-3.3212592599,0.0566323006,0.0013578046,0.0016970666,-0.0237684154,Sx
0.0076382943,0.0348389252,0.0558301093,0.0875917803,261.5930516,-3.3210617283,0.0566340751,0.0013578013,0.0016970665,-0.0237730681,Sx
0.0076395208,0.0348791437,0.0558333145,0.0891337562,261.57334441,-3.3207546319,0.0566367722,0.0013577957,0.0016970664,-0.0237802928,Sx
0.0076413695,0.0349283281,0.0558381315,0.0890101691,261.5437099,-3.3202926688,0.0566408214,0.0013577871,0.0016970662,-0.0237902749,Sx
0.0076432217,0.03497398,0.055843137,0.0923510363,261.51392747,-3.3198282536,0.0566448896,0.0013577779,0.001697066,-0.0238001902,Sx
0.0076432219,0.0349872163,0.0558432071,325971.53732,261.51391922,-3.3198178391,0.0566448713,0.0013577776,0.001697066,-0.0237999867,Sx
0.007643222,0.034993861,0.055843216,50575.677384,261.5139166,-3.3198098581,0.0566448636,0.0013577775,0.001697066,-0.0237998863,Sx
0.0076432221,0.0349956774,0.0558432202,22848.970263,261.51391615,-3.3198044698,0.056644859,0.0013577774,0.001697066,-0.0237998176,Sx
0.0076432222,0.0349927783,0.0558432227,13602.964247,261.51391677,-3.3198004358,0.056644856,0.0013577774,0.001697066,-0.023799766,Sx
0.0076432222,0.0349946292,0.0558432245,9357.8902981,261.51391796,-3.3197971419,0.0566448538,0.0013577774,0.001697066,-0.0237997244,Sx
0.0076432223,0.0349934868,0.0558432259,7047.6940339,261.51391944,-3.3197942815,0.0566448522,0.0013577774,0.001697066,-0.0237996893,Sx
0.0076432224,0.0349942118,0.0558432274,5193.0131612,261.51392186,-3.3197904431,0.0566448506,0.0013577774,0.001697066,-0.0237996453,Sx
0.0076432224,0.0349933334,0.0558432287,4109.9531315,261.51392431,-3.3197868515,0.0566448494,0.0013577774,0.001697066,-0.0237996069,Sx
0.0076432225,0.0349926822,0.0558432297,3419.4077013,261.5139267,-3.3197833959,0.0566448486,0.0013577774,0.001697066,-0.0237995724,Sx
0.0076432226,0.034993932,0.0558432306,2942.2536,261.51392901,-3.3197800215,0.0566448479,0.0013577774,0.001697066,-0.0237995408,Sx
0.0076432226,0.0349941545,0.0558432314,2595.9424101,261.51393123,-3.3197767136,0.0566448474,0.0013577774,0.001697066,-0.0237995116,Sx
0.0076432227,0.0349943475,0.0558432324,2235.3962937,261.51393438,-3.3197718665,0.0566448468,0.0013577775,0.001697066,-0.0237994716,Sx
0.0076432228,0.0349931833,0.0558432333,1970.8134919,261.51393738,-3.3197671327,0.0566448464,0.0013577775,0.001697066,-0.0237994349,Sx
0.0076432228,0.0349944739,0.0558432341,1769.7360538,261.51394024,-3.3197625076,0.056644846,0.0013577775,0.001697066,-0.0237994007,Sx
0.0076432229,0.0349942236,0.0558432349,1610.5984841,261.51394299,-3.3197579904,0.0566448458,0.0013577775,0.001697066,-0.0237993686,Sx
0.007643223,0.0349931685,0.0558432356,1480.3878018,261.51394564,-3.3197535804,0.0566448455,0.0013577775,0.001697066,-0.0237993384,Sx
0.007643223,0.0349934626,0.0558432362,1371.7928886,261.5139482,-3.3197492804,0.0566448453,0.0013577775,0.001697066,-0.0237993098,Sx
0.0076432231,0.0349926152,0.0558432371,1242.1133186,261.51395189,-3.3197430748,0.0566448451,0.0013577776,0.001697066,-0.0237992699,Sx
0.0076432232,0.0349920217,0.0558432379,1134.212321,261.51395543,-3.3197371117,0.0566448449,0.0013577776,0.001697066,-0.0237992325,Sx
0.0076432233,0.0349926306,0.0558432387,1044.6164909,261.51395885,-3.3197313891,0.0566448448,0.0013577776,0.001697066,-0.0237991974,Sx
0.0076432234,0.0349914805,0.0558432397,937.93952938,261.51396373,-3.3197233241,0.0566448446,0.0013577776,0.001697066,-0.023799149,Sx
0.0076432235,0.0349914097,0.055843241,816.56552189,261.51397056,-3.3197123402,0.0566448444,0.0013577777,0.001697066,-0.0237990844,Sx
0.0076432237,0.0349904912,0.0558432422,721.48636568,261.51397695,-3.3197023957,0.0566448442,0.0013577777,0.001697066,-0.0237990265,Sx
0.0076432238,0.034989982,0.0558432433,646.26951802,261.51398297,-3.3196934196,0.0566448441,0.0013577777,0.001697066,-0.0237989744,Sx
0.0076432239,0.0349896975,0.0558432443,585.42418137,261.51398864,-3.3196853454,0.056644844,0.0013577777,0.001697066,-0.0237989275,Sx
0.0076432241,0.0349883604,0.0558432456,515.15797288,261.51399649,-3.3196750318,0.0566448439,0.0013577777,0.001697066,-0.0237988668,Sx
0.0076432243,0.0349875853,0.0558432472,438.10745716,261.51400706,-3.3196629664,0.0566448438,0.0013577778,0.001697066,-0.0237987937,Sx
0.0076432245,0.0349862054,0.0558432486,380.03220087,261.51401664,-3.319653736,0.0566448437,0.0013577778,0.001697066,-0.023798735,Sx
0.0076432247,0.0349852318,0.0558432499,335.13439386,261.51402538,-3.3196468468,0.0566448437,0.0013577778,0.001697066,-0.0237986881,Sx
0.0076432248,0.0349842297,0.055843251,299.9970806,261.51403343,-3.3196419315,0.0566448437,0.0013577779,0.001697066,-0.0237986512,Sx
0.007643225,0.0349834272,0.0558432521,271.40244696,261.51404087,-3.3196386294,0.0566448436,0.0013577779,0.001697066,-0.0237986224,Sx
0.0076432251,0.0349825163,0.055843253,247.76845784,261.5140478,-3.3196366714,0.0566448436,0.0013577779,0.001697066,-0.0237986005,Sx
0.0076432252,0.0349815055,0.0558432542,219.98035408,261.51405723,-3.3196360207,0.0566448436,0.0013577779,0.001697066,-0.0237985794,Sx
0.0076432254,0.0349798766,0.0558432558,189.10881199,261.51406964,-3.3196385336,0.0566448436,0.001357778,0.001697066,-0.0237985666,Sx
0.0076432256,0.0349785798,0.0558432571,165.27930525,261.51408064,-3.3196433039,0.0566448436,0.001357778,0.001697066,-0.0237985665,Sx
0.0076432258,0.0349774448,0.0558432583,146.79726285,261.51409044,-3.3196495098,0.0566448436,0.001357778,0.001697066,-0.0237985752,Sx
0.0076432259,0.034976294,0.0558432594,131.98129722,261.51409921,-3.3196565501,0.0566448436,0.0013577781,0.001697066,-0.0237985897,Sx
0.007643226,0.0349755101,0.0558432603,119.98431292,261.51410708,-3.3196640434,0.0566448437,0.0013577781,0.001697066,-0.0237986081,Sx
0.0076432261,0.0349746059,0.0558432612,109.97017426,261.51411417,-3.3196716748,0.0566448437,0.0013577781,0.001697066,-0.0237986286,Sx
0.0076432262,0.0349738725,0.055843262,101.50836732,261.51412056,-3.3196792562,0.0566448437,0.0013577781,0.001697066,-0.0237986504,Sx
0.0076432263,0.0349729487,0.055843263,91.376147266,261.51412881,-3.3196901305,0.0566448437,0.0013577781,0.001697066,-0.0237986835,Sx
0.0076432264,0.0349717747,0.0558432644,79.738951174,261.51413882,-3.3197047966,0.0566448437,0.0013577781,0.001697066,-0.0237987304,Sx
0.0076432265,0.0349708259,0.0558432655,70.587615263,261.51414693,-3.3197176764,0.0566448437,0.0013577781,0.001697066,-0.0237987732,Sx
0.0076432266,0.0349701195,0.0558432666,63.326002855,261.51415352,-3.3197288192,0.0566448437,0.0013577781,0.001697066,-0.023798811,Sx
0.0076432267,0.0349694859,0.0558432675,57.456865599,261.5141589,-3.319738397,0.0566448438,0.0013577782,0.001697066,-0.0237988442,Sx
0.0076432268,0.0349690191,0.0558432683,52.586226103,261.51416332,-3.3197465741,0.0566448438,0.0013577782,0.001697066,-0.0237988729,Sx
0.0076432268,0.0349686331,0.0558432691,48.489539248,261.51416695,-3.3197535502,0.0566448438,0.0013577782,0.001697066,-0.0237988977,Sx
0.0076432269,0.0349682065,0.0558432701,43.609210747,261.51417112,-3.3197618694,0.0566448439,0.0013577782,0.001697066,-0.0237989277,Sx
0.007643227,0.0349677985,0.0558432714,37.986083628,261.51417551,-3.3197709461,0.0566448439,0.0013577782,0.001697066,-0.0237989608,Sx
0.007643227,0.0349674347,0.055843273,31.93784189,261.51417972,-3.3197799553,0.0566448439,0.0013577782,0.001697066,-0.0237989941,Sx
0.0076432271,0.0349671711,0.0558432749,25.881658028,261.5141835,-3.3197882564,0.056644844,0.0013577782,0.001697066,-0.0237990252,Sx
0.0076432272,0.0349669633,0.0558432771,20.217543448,261.51418694,-3.3197957862,0.056644844,0.0013577782,0.001697066,-0.0237990537,Sx
0.0076432273,0.034966795,0.0558432796,15.265604508,261.51419032,-3.3198030825,0.0566448441,0.0013577782,0.001697066,-0.0237990815,Sx
0.0076432274,0.0349666147,0.0558432824,11.183078828,261.51419396,-3.3198106187,0.0566448441,0.0013577782,0.001697066,-0.0237991103,Sx
0.0076432275,0.0349664148,0.0558432853,7.9943958079,261.51419787,-3.3198183779,0.0566448442,0.0013577782,0.001697066,-0.0237991403,Sx
0.0076432276,0.0349661948,0.0558432884,5.6081961809,261.51420171,-3.3198256078,0.0566448442,0.0013577781,0.001697066,-0.0237991683,Sx
0.0076432277,0.0349659891,0.0558432916,3.8858747299,261.51420488,-3.319831381,0.0566448443,0.0013577781,0.001697066,-0.023799191,Sx
0.0076432278,0.0349658426,0.0558432948,2.6776849238,261.51420671,-3.3198351379,0.0566448444,0.0013577781,0.001697066,-0.0237992065,Sx
0.0076432278,0.0349657754,0.0558432972,2.0177452471,261.51420721,-3.3198367573,0.0566448445,0.0013577781,0.001697066,-0.0237992135,Sx
0.0076432279,0.0349657428,0.0558432991,1.6154250609,261.51420712,-3.3198374565,0.0566448446,0.0013577781,0.001697066,-0.0237992167,Sx
0.0076432279,0.0349657254,0.0558433007,1.3460215078,261.51420675,-3.3198377585,0.0566448447,0.0013577781,0.001697066,-0.0237992183,Sx
0.007643228,0.034965714,0.0558433026,1.0892449421,261.51420599,-3.3198379051,0.0566448448,0.0013577781,0.001697066,-0.0237992193,Sx
0.0076432281,0.0349657087,0.0558433049,0.854533277,261.51420469,-3.3198379478,0.056644845,0.0013577781,0.001697066,-0.02379922,Sx
0.0076432282,0.034966302,0.0558433074,0.6540960018,261.51420265,-3.3198379362,0.0566448453,0.0013577781,0.001697066,-0.0237992207,Sx
0.0076432284,0.0349662993,0.0558433103,0.4927252829,261.51419955,-3.3198378934,0.0566448457,0.0013577781,0.001697066,-0.0237992218,Sx
0.0076432287,0.0349662968,0.0558433136,0.368935342,261.51419489,-3.3198378225,0.0566448464,0.0013577781,0.001697066,-0.0237992233,Sx
0.0076432291,0.0349662946,0.0558433172,0.2775990788,261.51418788,-3.3198377147,0.0566448473,0.0013577781,0.001697066,-0.0237992257,Sx
0.0076432298,0.0349662928,0.0558433214,0.2122191367,261.51417736,-3.3198375525,0.0566448488,0.0013577781,0.001697066,-0.0237992292,Sx
0.0076432308,0.0349662917,0.0558433263,0.1665032449,261.51416157,-3.3198373088,0.0566448509,0.0013577781,0.001697066,-0.0237992344,Sx
0.0076432323,0.0349662914,0.0558433323,0.1351309854,261.51413788,-3.319836943,0.0566448542,0.0013577781,0.001697066,-0.0237992422,Sx
0.0076432345,0.034966292,0.0558433398,0.1139624876,261.51410234,-3.3198363942,0.0566448591,0.0013577781,0.001697066,-0.023799254,Sx
0.0076432379,0.034966294,0.0558433496,0.099952896,261.51404902,-3.3198355709,0.0566448664,0.0013577781,0.001697066,-0.0237992716,Sx
0.0076432429,0.0349662982,0.055843363,0.0909526667,261.51396906,-3.3198343362,0.0566448774,0.0013577781,0.001697066,-0.0237992981,Sx
0.0076432504,0.0349663076,0.0558433818,0.085486052,261.51384911,-3.3198324846,0.0566448939,0.001357778,0.001697066,-0.0237993379,Sx
0.0076432617,0.0349663291,0.055843409,0.0825391047,261.51366921,-3.3198297081,0.0566449186,0.001357778,0.001697066,-0.0237993975,Sx
0.0076432787,0.0349663783,0.0558434491,0.0813603777,261.51339938,-3.3198255444,0.0566449557,0.0013577779,0.001697066,-0.0237994869,Sx
0.0076433041,0.0349664886,0.0558435094,0.0812652386,261.51299466,-3.3198193,0.0566450113,0.0013577778,0.001697066,-0.0237996211,Sx
0.0076433422,0.034966724,0.0558435998,0.0813749048,261.51238757,-3.3198099347,0.0566450947,0.0013577776,0.001697066,-0.0237998223,Sx
0.0076433994,0.0349671993,0.0558437349,0.0810047845,261.51147689,-3.3197958881,0.0566452199,0.0013577774,0.001697066,-0.0238001243,Sx
0.0076434852,0.0349681108,0.0558439403,0.0820957134,261.51011067,-3.3197748152,0.0566454076,0.001357777,0.001697066,-0.0238005772,Sx
0.007643614,0.0349697528,0.0558442711,0.0879425295,261.50806081,-3.3197431991,0.0566456893,0.0013577764,0.001697066,-0.0238012566,Sx
0.0076438071,0.0349725587,0.0558447912,0.0920289611,261.50498471,-3.3196957555,0.0566461121,0.0013577756,0.001697066,-0.0238022762,Sx
0.0076440968,0.0349772296,0.0558455614,0.0909009957,261.50036695,-3.3196245166,0.0566467468,0.0013577742,0.0016970659,-0.0238038062,Sx
0.0076445315,0.0349845674,0.0558466986,0.0895243903,261.49343493,-3.3195176175,0.0566476996,0.0013577721,0.0016970659,-0.023806102,Sx
0.0076451837,0.0349961555,0.0558484024,0.0894267283,261.48302166,-3.3193570108,0.0566491311,0.0013577689,0.0016970658,-0.0238095486,Sx
0.0076461625,0.0350142069,0.0558509713,0.0898747871,261.46736609,-3.3191154825,0.0566512834,0.001357764,0.0016970657,-0.0238147282,Sx
0.0076476318,0.0350417998,0.0558548515,0.0904921336,261.44380151,-3.3187517528,0.0566545239,0.0013577563,0.0016970656,-0.0238225232,Sx
0.0076498385,0.0350829723,0.0558607251,0.091304011,261.40827114,-3.3182029891,0.0566594122,0.001357744,0.0016970654,-0.0238342778,Sx
0.0076531538,0.0351422312,0.0558696501,0.0924766554,261.35455557,-3.3173732343,0.0566668096,0.0013577238,0.0016970651,-0.0238520507,Sx
0.0076581381,0.0352515888,0.0558833223,0.0944515377,261.2724323,-3.3160964066,0.0566780705,0.0013576867,0.0016970645,-0.023879511,Sx
0.0076656399,0.0354368406,0.055904528,0.0976830813,261.14475541,-3.3141032973,0.0566953547,0.0013576087,0.0016970638,-0.0239214863,Sx
0.0076767101,0.0348542188,0.0559379005,0.1023321172,260.95375198,-3.3111479133,0.0567223116,0.0013574964,0.0016970626,-0.0241078893,Sx
0.0076931687,0.0344073649,0.0559945375,0.1152711395,260.68130009,-3.3070567472,0.0567657403,0.001357408,0.0016970611,-0.0241964807,Sx
0.0076962785,0.0347031915,0.0560038435,0.1016118644,260.63063717,-3.3062945099,0.0567743934,0.0013573955,0.0016970608,-0.0242139845,Sx
0.0076968626,0.0347109373,0.056005939,0.1213635671,260.6212079,-3.3061466378,0.056776039,0.0013573935,0.0016970607,-0.0242170951,Sx
0.0076977391,0.034699012,0.0560091105,0.122383487,260.60709032,-3.3059328844,0.0567785238,0.0013573907,0.0016970606,-0.0242218763,Sx
0.0076990543,0.0347019323,0.0560143627,0.1347942725,260.58588866,-3.3056133282,0.0567822863,0.0013573864,0.0016970605,-0.0242290837,Sx
0.0077000437,0.0348023866,0.0560182823,0.1341571293,260.5699506,-3.3053721929,0.0567851393,0.0013573831,0.0016970604,-0.0242345214,Sx
0.0077015309,0.0348602006,0.0560241012,0.1328067404,260.54598908,-3.3050091589,0.0567894637,0.0013573783,0.0016970603,-0.0242426611,Sx
0.0077037644,0.0348957969,0.0560328799,0.1335672679,260.50991098,-3.3044623671,0.0567960579,0.0013573709,0.0016970601,-0.0242548865,Sx
0.0077071214,0.0349589499,0.056046253,0.1356326213,260.45536275,-3.3036321417,0.0568062285,0.0013573591,0.0016970598,-0.0242733774,Sx
0.0077104901,0.0350237198,0.0560601433,0.1406752852,260.40056108,-3.3027959774,0.0568167193,0.0013573475,0.0016970595,-0.0242912846,Sx
0.0077121786,0.03508228,0.0560673755,0.1463533244,260.37304062,-3.3023741628,0.0568221141,0.0013573419,0.0016970593,-0.0243002433,Sx
0.0077138734,0.0351305162,0.0560746212,0.1464582109,260.34539127,-3.3019470788,0.0568276008,0.0013573364,0.0016970592,-0.024308833,Sx
0.0077155702,0.0351654009,0.0560820949,0.1509845344,260.31761697,-3.3015190882,0.0568331866,0.0013573305,0.0016970591,-0.0243174955,Sx
0.0077156661,0.0350271105,0.0560822258,0.0488010811,260.31715803,-3.3015491925,0.0568330854,0.0013573289,0.001697059,-0.0243177497,Sx
0.0077157689,0.0350037626,0.0560823537,0.0448662757,260.31573591,-3.3015357744,0.0568333327,0.0013573284,0.001697059,-0.0243183455,Sx
0.0077158214,0.0350137381,0.0560825097,0.1022479422,260.31484846,-3.3015214998,0.0568335132,0.0013573284,0.001697059,-0.024318743,Sx
0.0077158351,0.0350179157,0.0560825515,0.1062463663,260.31462328,-3.3015174209,0.0568335642,0.0013573285,0.001697059,-0.0243187505,Sx
0.0077158488,0.03502181,0.0560825945,0.109435829,260.31439767,-3.3015133551,0.0568336154,0.0013573285,0.001697059,-0.0243187622,Sx
0.007715862,0.035024806,0.0560826416,0.1229261294,260.31417268,-3.3015095629,0.0568336663,0.0013573285,0.001697059,-0.0243188396,Sx
0.007715875,0.0350269282,0.0560826934,0.1362588469,260.31395173,-3.3015060367,0.0568337153,0.0013573285,0.001697059,-0.0243189425,Sx
0.0077158879,0.0350289033,0.0560827511,0.1510365455,260.31373154,-3.3015025434,0.056833764,0.0013573285,0.001697059,-0.0243190465,Sx
0.0077159009,0.0350307283,0.0560828144,0.1653134046,260.31351231,-3.3014990922,0.0568338122,0.0013573285,0.001697059,-0.0243191499,Sx
